Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,310.75,355469,98.40,4705,171.65
astar,true,383.81,356721,98.75,4705,161.62
bfs,true,304.09,355469,98.40,4705,171.08
dfs,true,125.51,161685,44.76,4705,97.73
wallFollower,true,190.87,402557,111.43,4705,132.14
dijkstra,false,352.05,362379,98.00,3647,105.70
astar,false,388.41,366039,98.99,3647,109.71
bfs,false,318.36,362381,98.00,3647,111.65
dfs,false,118.20,142608,38.57,7225,75.53
wallFollower,false,266.32,489690,132.43,28523,127.73
